Name,Images of Name,True Positives,Percent TP,False Negatives,Percent FN,False positives,Total faces,Percent FP
Kirk_Johnson,3,3,100.0,0,0.0,6555,6688,98.01136363636364
Kenenisa_Bekele,1,1,100.0,0,0.0,6583,6688,98.43002392344498
Scott_Verplank,1,1,100.0,0,0.0,6104,6688,91.26794258373205
Bill_Self,1,1,100.0,0,0.0,6596,6688,98.6244019138756
Tina_Sinatra,1,1,100.0,0,0.0,6367,6688,95.20035885167464
Martin_Short,1,1,100.0,0,0.0,6607,6688,98.78887559808612
Bruce_Willis,1,1,100.0,0,0.0,6220,6688,93.00239234449761
Marwan_Muasher,1,1,100.0,0,0.0,6604,6688,98.74401913875599
Shireen_Amir_Begum,1,1,100.0,0,0.0,5215,6688,77.97547846889952
Ontario_Lett,1,1,100.0,0,0.0,6481,6688,96.90490430622009
Hamad_Bin_Jassim,1,1,100.0,0,0.0,6037,6688,90.26614832535886
Albert_Brooks,1,1,100.0,0,0.0,6494,6688,97.09928229665071
Michael_Michele,1,1,100.0,0,0.0,6600,6688,98.6842105263158
Jonathan_Byrd,1,1,100.0,0,0.0,6600,6688,98.6842105263158
Kevin_Keegan,1,1,100.0,0,0.0,6173,6688,92.29964114832536
Octavio_Lara,1,1,100.0,0,0.0,6467,6688,96.69557416267942
Dean_Jacek,1,1,100.0,0,0.0,6550,6688,97.9366028708134
Mike_Eskew,1,1,100.0,0,0.0,6567,6688,98.1907894736842
Andres_Manuel_Lopez_Obrador,1,1,100.0,0,0.0,6322,6688,94.52751196172248
Billy_Tibbets,1,1,100.0,0,0.0,6535,6688,97.71232057416267
Peter_Max,1,1,100.0,0,0.0,6583,6688,98.43002392344498
Kristin_Chenoweth,1,1,100.0,0,0.0,6540,6688,97.78708133971291
Matt_Doherty,3,3,100.0,0,0.0,4291,6688,64.1596889952153
Larry_Ellison,3,3,100.0,0,0.0,6334,6688,94.70693779904306
Mohammed_Al_Hindi,1,1,100.0,0,0.0,6181,6688,92.41925837320574
Silvio_Berlusconi,33,31,93.93939393939394,2,6.060606060606062,6242,6688,93.33133971291866
Martha_Burk,4,4,100.0,0,0.0,6501,6688,97.20394736842105
Gary_Marshall,1,1,100.0,0,0.0,6553,6688,97.98145933014354
Boris_Henry,1,1,100.0,0,0.0,6598,6688,98.65430622009569
Laura_Ziskin,1,1,100.0,0,0.0,6555,6688,98.01136363636364
Eric_Staal,1,1,100.0,0,0.0,4693,6688,70.17045454545455
Tom_Amstutz,1,1,100.0,0,0.0,6458,6688,96.56100478468899
